Target = MPPI
Simulate 10 times for each
N	S_u	P	F	a_msc_x	a_msc_u	a_tv_x		a_tv_u		avg_time	min_time	max_time
12800	0.40	10	0	0.004845	2.093298	10.830089	59.428607	0.431268	0.304106	0.564247
12800	0.50	9	1	0.006827	2.997711	11.414800	70.924932	0.436638	0.300314	0.653665
12800	0.60	7	3	0.006372	2.755026	11.381569	67.079492	0.521195	0.240745	0.797036
12800	0.70	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
12800	0.80	1	9	0.009007	3.745444	12.587546	77.186903	0.607024	0.607024	0.607024
12800	0.90	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.10	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.20	1	9	0.004934	2.419827	10.741028	59.044980	0.953684	0.953684	0.953684
25600	0.30	9	1	0.004242	1.898621	10.432594	57.178759	0.793758	0.705954	0.953083
25600	0.40	9	1	0.004972	2.211460	10.746869	60.282092	0.803839	0.671989	0.975141
25600	0.50	8	2	0.006300	2.883597	11.094431	67.860794	0.722632	0.538966	0.863149
25600	0.60	5	5	0.006859	3.081415	11.366696	72.270675	0.769857	0.544769	0.974984
25600	0.70	5	5	0.007282	3.079658	11.696242	73.285021	0.720758	0.479368	0.865608
25600	0.80	1	9	0.007011	3.006743	11.472812	70.310491	0.833916	0.833916	0.833916
25600	0.90	1	9	0.008750	3.922192	11.885666	79.040352	0.421431	0.421431	0.421431
